scenario,scenario_group,protocol,round,cluster_heads,alive_nodes,dead_nodes,avg_residual_energy,generated_packets,delivered_packets,pdr_round,avg_delay_round,throughput_bits_round,avg_aoi,hazardous_generated,hazardous_delivered,hazardous_success_round
sensitivity_area_140,sensitivity,energy_aware_leach,161,1,8,28,0.0031158922788833213,8,8,1.0,1.0,32000,42.388888888888886,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,162,1,8,28,0.0029833017840306523,8,8,1.0,1.25,32000,43.166666666666664,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,163,1,8,28,0.002854740685946579,8,8,1.0,1.125,32000,43.94444444444444,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,164,1,8,28,0.00270427623029746,8,8,1.0,1.375,32000,44.72222222222222,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,165,1,8,28,0.002552741746635343,8,8,1.0,1.375,32000,45.5,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,166,1,8,28,0.0024035854685127045,8,8,1.0,1.25,32000,46.27777777777778,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,167,1,7,29,0.0022513479700281124,8,7,0.875,1.4285714285714286,28000,47.083333333333336,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,168,1,7,29,0.0021381076000528956,7,7,1.0,1.2857142857142858,28000,47.888888888888886,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,169,1,7,29,0.002050220791773398,7,7,1.0,1.0,28000,48.69444444444444,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,170,1,7,29,0.0019361720852334914,7,7,1.0,1.2857142857142858,28000,49.5,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,171,1,7,29,0.0018261527754621805,7,7,1.0,1.1428571428571428,28000,50.30555555555556,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,172,1,6,30,0.001734057083836694,7,4,0.5714285714285714,1.0,16000,51.19444444444444,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,173,1,6,30,0.001636166282829762,6,6,1.0,1.1666666666666667,24000,51.97222222222222,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,174,0,6,30,0.0015594885082475679,6,6,1.0,1.0,24000,52.80555555555556,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,175,1,6,30,0.0014287731209277588,6,6,1.0,1.5,24000,53.638888888888886,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,176,1,6,30,0.0013267417846498453,6,6,1.0,1.3333333333333333,24000,54.47222222222222,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,177,1,6,30,0.0012500640100676513,6,6,1.0,1.0,24000,55.30555555555556,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,178,1,6,30,0.0011472243372250487,6,6,1.0,1.3333333333333333,24000,56.138888888888886,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,179,1,6,30,0.0010705465626428545,6,6,1.0,1.0,24000,56.97222222222222,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,180,0,6,30,0.0009938687880606603,6,6,1.0,1.0,24000,57.80555555555556,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,181,1,6,30,0.0008959779870537284,6,6,1.0,1.1666666666666667,24000,58.638888888888886,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,182,0,5,31,0.0008215532760557866,6,5,0.8333333333333334,1.0,20000,59.5,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,183,1,5,31,0.0007066229204248519,5,5,1.0,1.6,20000,60.361111111111114,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,184,1,5,31,0.0006203766158358131,5,5,1.0,1.4,20000,61.22222222222222,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,185,0,5,31,0.0005594838729424935,5,5,1.0,1.0,20000,62.083333333333336,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,186,1,5,31,0.00047242923178876555,5,5,1.0,1.4,20000,62.94444444444444,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,187,1,4,32,0.0004220348650040273,5,4,0.8,1.0,16000,63.833333333333336,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,188,0,4,32,0.00037433811231236995,4,4,1.0,1.0,16000,64.72222222222223,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,189,1,4,32,0.0003266413596207126,4,4,1.0,1.0,16000,65.61111111111111,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,190,0,4,32,0.00027894460692905524,4,4,1.0,1.0,16000,66.5,1,1,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,191,0,3,33,0.00023309155832453444,4,3,0.75,1.0,12000,67.41666666666667,1,1,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,192,1,3,33,0.00018452590631477152,3,3,1.0,1.3333333333333333,12000,68.33333333333333,1,1,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,193,0,3,33,0.00014845444983649567,3,3,1.0,1.0,12000,69.25,1,1,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,194,1,2,34,0.0001017483338860019,3,2,0.6666666666666666,1.5,8000,70.19444444444444,2,2,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,195,0,1,35,8.782150687106554e-05,2,1,0.5,1.0,4000,71.16666666666667,1,0,0.0
sensitivity_area_140,sensitivity,energy_aware_leach,196,0,1,35,7.577047190286836e-05,1,1,1.0,1.0,4000,72.13888888888889,1,1,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,197,0,1,35,6.371943693467116e-05,1,1,1.0,1.0,4000,73.11111111111111,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,198,0,1,35,5.166840196647396e-05,1,1,1.0,1.0,4000,74.08333333333333,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,199,0,1,35,3.961736699827676e-05,1,1,1.0,1.0,4000,75.05555555555556,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,200,0,1,35,2.7566332030079565e-05,1,1,1.0,1.0,4000,76.02777777777777,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,201,0,1,35,1.5515297061882366e-05,1,1,1.0,1.0,4000,77.0,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,202,1,1,35,3.46426209368517e-06,1,1,1.0,1.0,4000,77.97222222222223,0,0,1.0
sensitivity_area_140,sensitivity,energy_aware_leach,203,0,0,36,0.0,1,0,0.0,0.0,0,78.97222222222223,1,0,0.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,1,4,36,0,0.08963246713922647,36,36,1.0,1.0,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,2,4,36,0,0.08925905985954116,36,36,1.0,1.0277777777777777,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,3,3,36,0,0.0888871424417816,36,36,1.0,1.0555555555555556,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,4,3,36,0,0.08851424255702113,36,36,1.0,1.0555555555555556,144000,0.0,16,16,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,5,3,36,0,0.0881457926036579,36,36,1.0,1.0277777777777777,144000,0.0,14,14,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,6,2,36,0,0.08779358611986252,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,7,2,36,0,0.08744222954664435,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,8,2,36,0,0.08709254116939849,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,9,2,36,0,0.08674033704321692,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,10,2,36,0,0.08638448808573153,36,36,1.0,1.0277777777777777,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,11,2,36,0,0.08603017888343298,36,36,1.0,1.0277777777777777,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,12,3,36,0,0.08567138873558817,36,36,1.0,1.0,144000,0.0,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,13,3,36,0,0.08531211463794931,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,14,2,36,0,0.08495461406487705,36,36,1.0,1.0277777777777777,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,15,2,36,0,0.08460296355593402,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,16,2,36,0,0.08425189270486949,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,17,2,36,0,0.08389968857868792,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,18,2,36,0,0.08355166864219575,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,19,2,36,0,0.08322189054205428,35,35,1.0,1.0,140000,0.027777777777777776,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,20,3,36,0,0.08286310039420948,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,21,3,36,0,0.08251572669195206,35,35,1.0,1.0,140000,0.027777777777777776,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,22,2,36,0,0.08217483321142742,35,35,1.0,1.0,140000,0.05555555555555555,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,23,2,36,0,0.0818231827024844,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,24,2,36,0,0.08147242114778629,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,25,2,36,0,0.08112021702160471,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,26,2,36,0,0.08077219708511256,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,27,2,36,0,0.08043613430802682,35,35,1.0,1.0,140000,0.027777777777777776,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,28,3,36,0,0.08007734416018202,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,29,3,36,0,0.07971152938136657,36,36,1.0,1.0277777777777777,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,30,2,36,0,0.07935901060462855,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,31,2,36,0,0.07900736009568553,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,32,2,36,0,0.07865659854098743,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,33,2,36,0,0.07832614185379862,34,34,1.0,1.0,136000,0.05555555555555555,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,34,2,36,0,0.07798933095100376,35,35,1.0,1.0,140000,0.05555555555555555,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,35,2,36,0,0.07765222009624684,35,35,1.0,1.0,140000,0.08333333333333333,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,36,3,36,0,0.07730921498009091,35,35,1.0,1.0,140000,0.027777777777777776,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,37,3,36,0,0.07697485426279152,34,34,1.0,1.0,136000,0.08333333333333333,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,38,2,36,0,0.07661735368971925,36,36,1.0,1.0277777777777777,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,39,2,36,0,0.076260703854147,36,36,1.0,1.0277777777777777,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,40,2,36,0,0.07590994229944888,36,36,1.0,1.0,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,41,2,36,0,0.07555773817326732,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,42,2,36,0,0.07520971823677516,36,36,1.0,1.0,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,43,2,36,0,0.07487459433852259,35,35,1.0,1.0,140000,0.027777777777777776,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,44,3,36,0,0.07451580419067778,36,36,1.0,1.0,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,45,3,36,0,0.07414998941186236,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,46,2,36,0,0.07379860626785517,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,47,2,36,0,0.07344076670996408,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,48,2,36,0,0.07308972779005472,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,49,2,36,0,0.07273752366387315,36,36,1.0,1.0,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,50,2,36,0,0.07238167470638775,36,36,1.0,1.0277777777777777,144000,0.0,14,14,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,51,2,36,0,0.07203420534766874,36,36,1.0,1.0,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,52,3,36,0,0.07167541519982396,36,36,1.0,1.0,144000,0.0,15,15,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,53,3,36,0,0.0713096004210085,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,54,2,36,0,0.0709422309069996,36,36,1.0,1.0555555555555556,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,55,2,36,0,0.0705900059649791,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,56,2,36,0,0.07023835545603609,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,57,2,36,0,0.0698861513298545,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,58,2,36,0,0.06953813139336235,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,59,2,36,0,0.06919233224061974,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,60,3,36,0,0.06883356404638091,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,61,3,36,0,0.06846459922512907,36,36,1.0,1.0277777777777777,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,62,2,36,0,0.06811431442873377,36,36,1.0,1.0,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,63,2,36,0,0.0677568138556615,36,36,1.0,1.0277777777777777,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,64,2,36,0,0.06740047641403919,36,36,1.0,1.0277777777777777,144000,0.0,12,12,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,65,2,36,0,0.06706681407617039,35,35,1.0,1.0,140000,0.027777777777777776,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,66,2,36,0,0.06671708914088019,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,67,2,36,0,0.06641076458316209,33,33,1.0,1.0,132000,0.08333333333333333,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,68,3,36,0,0.06607053817723602,35,35,1.0,1.0,140000,0.05555555555555555,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,69,3,36,0,0.06574119745009982,34,34,1.0,1.0,136000,0.1111111111111111,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,70,2,36,0,0.0653840968733599,36,36,1.0,1.0277777777777777,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,71,2,36,0,0.06503157809662187,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,72,2,36,0,0.0646802399816288,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,73,2,36,0,0.06432803585544725,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,74,2,36,0,0.06397831092015703,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,75,2,36,0,0.06363169603050084,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,76,3,36,0,0.06327292783626201,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,77,3,36,0,0.06291342002459968,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,78,2,36,0,0.06256313522820438,36,36,1.0,1.0,144000,0.0,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,79,2,36,0,0.06222287356283482,35,35,1.0,1.0,140000,0.027777777777777776,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,80,2,36,0,0.06189110604478169,34,34,1.0,1.0,136000,0.08333333333333333,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,81,2,36,0,0.0615511590299686,35,35,1.0,1.0,140000,0.08333333333333333,3,3,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,82,2,36,0,0.06120143409467839,36,36,1.0,1.0,144000,0.0,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,83,2,36,0,0.0608548192050222,36,36,1.0,1.0,144000,0.0,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,84,3,36,0,0.0604960611120661,36,36,1.0,1.0,144000,0.0,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,85,3,36,0,0.060152338332092645,35,35,1.0,1.0,140000,0.027777777777777776,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,86,2,36,0,0.05980205353569734,36,36,1.0,1.0,144000,0.0,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,87,2,36,0,0.059444552962625075,36,36,1.0,1.0277777777777777,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,88,2,36,0,0.05908790312705281,36,36,1.0,1.0277777777777777,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,89,2,36,0,0.05873569900087123,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,90,2,36,0,0.05838597406558102,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,91,2,36,0,0.05803935917592483,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,92,3,36,0,0.057680601082968734,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,93,3,36,0,0.0573210932713064,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,94,2,36,0,0.05696399269456646,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,95,2,36,0,0.05661147391782843,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,96,2,36,0,0.05625476999266818,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,97,2,36,0,0.0559025658664866,36,36,1.0,1.0,144000,0.0,14,14,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,98,2,36,0,0.05554936970640903,36,36,1.0,1.0277777777777777,144000,0.0,15,15,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,99,2,36,0,0.05520160118528704,36,36,1.0,1.0,144000,0.0,16,16,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,100,3,36,0,0.054844529632903885,36,36,1.0,1.0,144000,0.0,16,16,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,101,3,36,0,0.05447799519468825,36,36,1.0,1.0277777777777777,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,102,2,36,0,0.05412089461794831,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,103,2,36,0,0.053768996892513174,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,104,2,36,0,0.05341678030743503,36,36,1.0,1.0,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,105,2,36,0,0.05306457618125345,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,106,2,36,0,0.0527065266903904,36,36,1.0,1.0277777777777777,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,107,2,36,0,0.05234058979675391,36,36,1.0,1.0555555555555556,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,108,3,36,0,0.05198351824437075,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,109,3,36,0,0.051624217462110315,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,110,2,36,0,0.051273932665715005,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,111,2,36,0,0.050917070541382,36,36,1.0,1.0277777777777777,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,112,2,36,0,0.05056018145633605,36,36,1.0,1.0277777777777777,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,113,2,36,0,0.05020797733015447,36,36,1.0,1.0,144000,0.0,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,114,2,36,0,0.04987650034845949,35,35,1.0,1.0,140000,0.027777777777777776,11,11,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,115,2,36,0,0.049541082514482054,35,35,1.0,1.0,140000,0.027777777777777776,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,116,3,36,0,0.04920255275041165,35,35,1.0,1.0,140000,0.027777777777777776,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,117,3,36,0,0.04888312508271029,33,33,1.0,1.0,132000,0.1111111111111111,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,118,2,36,0,0.04856300737084112,34,34,1.0,1.0,136000,0.1388888888888889,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,119,2,36,0,0.048211144573137354,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,120,2,36,0,0.04785893808934196,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,121,2,36,0,0.04750673396316038,36,36,1.0,1.0,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,122,2,36,0,0.047156715193152635,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,123,2,36,0,0.04680810136897354,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,124,3,36,0,0.04644964247110112,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,125,3,36,0,0.046104285340782106,35,35,1.0,1.0,140000,0.027777777777777776,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,126,2,36,0,0.04576453894968226,35,35,1.0,1.0,140000,0.027777777777777776,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,127,2,36,0,0.04541267615197849,36,36,1.0,1.0,144000,0.0,7,7,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,128,2,36,0,0.04506046966818309,36,36,1.0,1.0,144000,0.0,6,6,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,129,2,36,0,0.04471880394729697,35,35,1.0,1.0,140000,0.027777777777777776,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,130,2,36,0,0.044390532616281994,34,34,1.0,1.0,136000,0.08333333333333333,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,131,2,36,0,0.04407365806321796,33,33,1.0,1.0,132000,0.16666666666666666,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,132,3,36,0,0.04371458757631189,36,36,1.0,1.0,144000,0.0,3,3,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,133,3,36,0,0.0433569733346244,36,36,1.0,1.0,144000,0.0,4,4,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,134,2,36,0,0.04300700897353683,36,36,1.0,1.0,144000,0.0,5,5,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,135,2,36,0,0.04265014684920382,36,36,1.0,1.0277777777777777,144000,0.0,8,8,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,136,2,36,0,0.04229376657734939,36,36,1.0,1.0277777777777777,144000,0.0,9,9,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,137,2,36,0,0.04195168569857974,35,35,1.0,1.0,140000,0.027777777777777776,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,138,2,36,0,0.041601666928572006,36,36,1.0,1.0,144000,0.0,10,10,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,139,2,36,0,0.041253355397060126,36,36,1.0,1.0,144000,0.0,13,13,1.0
sensitivity_area_140,sensitivity,predictive_pollution_aware_leach,140,3,36,0,0.040888964230008325,36,36,1.0,1.0277777777777777,144000,0.0,11,11,1.0
